config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s
s1000_g1e5,12288,7481378,tfqmr/none,KSPSolve,1,2.0,2.000000e+00,3.63e+08,9.7e+08,2.9e+02,3.0e+04,1986520
s1000_g1e5,12288,99720138,cg/bjacobi,KSPSolve,1,1.7,1.700000e+00,3.05e+08,4.9e+08,2.9e+02,3.0e+04,1934861
s1000_g1e5,12288,8520536,bcgs/jacobi,KSPSolve,1,1.3,1.300000e+00,6.58e+07,1.8e+08,2.9e+02,7.3e+03,559336
s1000_g1e5,12288,11256943,tfqmr/asm/overlap3,KSPSolve,1,5.5,5.500000e+00,9.91e+08,2.9e+09,4.2e+02,3.0e+04,2041087
s1000_g1e5,12288,11256941,tfqmr/asm/overlap1,KSPSolve,1,3.1,3.100000e+00,7.26e+08,1.9e+09,2.9e+02,3.0e+04,2633815
s1000_g1e5,12288,42851841,gmres/bjacobi,KSPSolve,1,1.6,1.600000e+00,5.08e+08,5.0e+08,2.9e+02,2.0e+04,3464236
s1000_g1e5,12288,11256944,tfqmr/asm/overlap2,KSPSolve,1,5.0,5.000000e+00,8.52e+08,2.9e+09,3.0e+02,3.0e+04,1934024
s1000_g1e5,12288,82456576,tfqmr/jacobi,KSPSolve,1,3.4,3.400000e+00,3.70e+08,9.7e+08,2.9e+02,3.0e+04,1227234
s1000_g1e5,12288,12321508,fgmres/bjacobi,KSPSolve,1,2.2,2.200000e+00,5.03e+08,5.0e+08,2.9e+02,2.0e+04,2547886
s1000_g1e5,12288,53362206,bicg/jacobi,KSPSolve,1,3.4578e-01,3.457800e-01,3.62e+06,1.0e+07,2.9e+02,3.3e+02,118856
s1000_g1e5,12288,45869639,fgmres/asm/overlap0,KSPSolve,1,1.6,1.600000e+00,5.03e+08,5.0e+08,2.9e+02,2.0e+04,3365637
s1000_g1e5,12288,45869638,fgmres/asm/overlap3,KSPSolve,1,2.9,2.900000e+00,6.92e+08,1.5e+09,4.2e+02,2.0e+04,2686941
s1000_g1e5,12288,45869637,fgmres/asm/overlap2,KSPSolve,1,2.2,2.200000e+00,6.23e+08,1.5e+09,3.0e+02,2.0e+04,3123696
s1000_g1e5,12288,49542066,bcgs/none,KSPSolve,1,3.1,3.100000e+00,1.14e+08,3.1e+08,2.9e+02,1.3e+04,411048
s1000_g1e5,12288,44673503,fgmres/none,KSPSolve,1,2.0,2.000000e+00,3.78e+08,5.0e+08,2.9e+02,2.0e+04,2117094
s1000_g1e5,12288,30870723,gmres/asm/overlap1,KSPSolve,1,2.7,2.700000e+00,5.66e+08,1.0e+09,2.9e+02,2.0e+04,2327978
s1000_g1e5,12288,80361466,bcgs/asm/overlap0,KSPSolve,1,7.7,7.700000e+00,5.06e+08,8.2e+08,2.9e+02,3.4e+04,738179
s1000_g1e5,12288,80361467,bcgs/asm/overlap1,KSPSolve,1,7.9,7.900000e+00,5.85e+08,1.6e+09,2.9e+02,3.3e+04,838217
s1000_g1e5,12288,80361464,bcgs/asm/overlap2,KSPSolve,1,1.2,1.200000e+00,8.42e+08,2.9e+09,3.0e+02,4.0e+04,760563
s1000_g1e5,12288,80361465,bcgs/asm/overlap3,KSPSolve,1,1.0,1.000000e+00,9.80e+08,2.9e+09,4.2e+02,4.0e+04,1032262
s1000_g1e5,12288,19481960,bicg/none,KSPSolve,1,4.5621e-01,4.562100e-01,1.59e+07,4.6e+07,2.9e+02,1.4e+03,396154
s1000_g1e5,12288,96689089,cg/none,KSPSolve,1,4.2526e-01,4.252600e-01,1.54e+07,4.2e+07,2.9e+02,2.6e+03,411263
s1000_g1e5,12288,53302993,tfqmr/bjacobi,KSPSolve,1,3.7,3.700000e+00,6.13e+08,9.7e+08,2.9e+02,3.0e+04,1853673
s1000_g1e5,12288,44526267,fgmres/jacobi,KSPSolve,1,2.1,2.100000e+00,3.82e+08,5.0e+08,2.9e+02,2.0e+04,1978845
s1000_g1e5,12288,91036839,bcgs/bjacobi,KSPSolve,1,7.3,7.300000e+00,5.06e+08,8.2e+08,2.9e+02,3.4e+04,777411
s1000_g1e5,12288,90783920,gmres/jacobi,KSPSolve,1,2.6,2.600000e+00,3.82e+08,5.0e+08,2.9e+02,2.0e+04,1664481
s1000_g1e5,12288,11256942,tfqmr/asm/overlap0,KSPSolve,1,2.7,2.700000e+00,6.13e+08,9.7e+08,2.9e+02,3.0e+04,2535626
s1000_g1e5,12288,30870721,gmres/asm/overlap3,KSPSolve,1,3.3,3.300000e+00,7.03e+08,1.5e+09,4.2e+02,2.0e+04,2384984
s1000_g1e5,12288,30870720,gmres/asm/overlap2,KSPSolve,1,2.5,2.500000e+00,6.31e+08,1.5e+09,3.0e+02,2.0e+04,2836771
s1000_g1e5,12288,81986705,cg/jacobi,KSPSolve,1,9.7840e-01,9.784000e-01,4.48e+07,1.2e+08,2.9e+02,7.4e+03,519834
s1000_g1e5,12288,69323954,gmres/none,KSPSolve,1,2.0,2.000000e+00,3.78e+08,5.0e+08,2.9e+02,2.0e+04,2138487
s1000_g1e5,12288,36564233,bicg/asm/overlap1,KSPSolve,1,5.3623e-01,5.362300e-01,1.19e+07,3.3e+07,3.0e+02,5.3e+02,253154
s1000_g1e5,12288,36564232,bicg/asm/overlap0,KSPSolve,1,5.3534e-01,5.353400e-01,2.17e+07,3.6e+07,2.9e+02,1.1e+03,458707
s1000_g1e5,12288,36564235,bicg/asm/overlap3,KSPSolve,1,5.7566e-01,5.756600e-01,1.48e+07,4.6e+07,4.5e+02,4.8e+02,295898
s1000_g1e5,12288,36564234,bicg/asm/overlap2,KSPSolve,1,6.4411e-01,6.441100e-01,3.81e+07,1.4e+08,3.1e+02,1.4e+03,676063
s1000_g1e5,12288,13323659,bicg/bjacobi,KSPSolve,1,3.4431e-01,3.443100e-01,1.97e+07,3.3e+07,2.9e+02,1.0e+03,649654
s1000_g1e5,12288,95762355,cg/asm/overlap0,KSPSolve,1,3.0,3.000000e+00,3.05e+08,4.9e+08,2.9e+02,3.0e+04,1143325
s1000_g1e5,12288,95762354,cg/asm/overlap1,KSPSolve,1,2.2,2.200000e+00,3.61e+08,9.7e+08,2.9e+02,3.0e+04,1850028
s1000_g1e5,12288,95762353,cg/asm/overlap2,KSPSolve,1,3.5,3.500000e+00,4.24e+08,1.5e+09,3.0e+02,3.0e+04,1352543
s1000_g1e5,12288,95762352,cg/asm/overlap3,KSPSolve,1,2.8,2.800000e+00,4.94e+08,1.5e+09,4.2e+02,3.0e+04,1973375
s1000_g1e5,12288,45869640,fgmres/asm/overlap1,KSPSolve,1,2.7,2.700000e+00,5.60e+08,9.9e+08,2.9e+02,2.0e+04,2347886
s1000_g1e5,12288,30870722,gmres/asm/overlap0,KSPSolve,1,2.6,2.600000e+00,5.08e+08,5.0e+08,2.9e+02,2.0e+04,2199244
s1000_g1e5,96,75830645,ibcgs/asm/overlap3,KSPSolve,1,1.0,1.000000e+00,2.20e+10,5.3e+06,4.7e+03,5.4e+03,190270
s1000_g1e5,96,75830644,ibcgs/asm/overlap2,KSPSolve,1,1.5,1.500000e+00,3.15e+10,7.7e+06,3.5e+03,7.8e+03,194678
s1000_g1e5,96,11256942,tfqmr/asm/overlap0,KSPSolve,1,1.4,1.400000e+00,7.58e+10,6.9e+06,3.3e+03,3.0e+04,50694
s1000_g1e5,96,11256943,tfqmr/asm/overlap3,KSPSolve,1,1.5,1.500000e+00,7.97e+10,2.0e+07,4.7e+03,3.0e+04,49541
s1000_g1e5,96,11256941,tfqmr/asm/overlap1,KSPSolve,1,1.4,1.400000e+00,7.71e+10,1.4e+07,3.4e+03,3.0e+04,50165
s1000_g1e5,96,11256944,tfqmr/asm/overlap2,KSPSolve,1,1.4,1.400000e+00,7.84e+10,2.0e+07,3.5e+03,3.0e+04,49653
s1000_g1e5,96,45869639,fgmres/asm/overlap0,KSPSolve,1,8.8,8.800000e+00,6.14e+10,3.6e+06,3.3e+03,2.0e+04,66203
s1000_g1e5,96,45869638,fgmres/asm/overlap3,KSPSolve,1,9.2,9.200000e+00,6.34e+10,1.0e+07,4.6e+03,2.0e+04,64733
s1000_g1e5,96,45869637,fgmres/asm/overlap2,KSPSolve,1,9.1,9.100000e+00,6.27e+10,1.0e+07,3.5e+03,2.0e+04,65092
s1000_g1e5,96,18524981,ibcgs/bjacobi,KSPSolve,1,3.4,3.400000e+00,7.87e+10,6.9e+06,3.3e+03,2.0e+04,216363
s1000_g1e5,96,89269802,lgmres/asm/overlap1,KSPSolve,1,8.8,8.800000e+00,6.13e+10,6.7e+06,3.4e+03,2.1e+04,66134
s1000_g1e5,96,89269803,lgmres/asm/overlap2,KSPSolve,1,8.9,8.900000e+00,6.20e+10,9.6e+06,3.5e+03,2.1e+04,66147
s1000_g1e5,96,89269801,lgmres/asm/overlap0,KSPSolve,1,8.5,8.500000e+00,6.07e+10,3.3e+06,3.3e+03,2.1e+04,67734
s1000_g1e5,96,89269804,lgmres/asm/overlap3,KSPSolve,1,9.0,9.000000e+00,6.26e+10,9.6e+06,4.7e+03,2.1e+04,65849
s1000_g1e5,96,1216556,ibcgs/jacobi,KSPSolve,1,8.0,8.000000e+00,1.97e+10,2.9e+06,3.3e+03,8.4e+03,232793
s1000_g1e5,96,30870723,gmres/asm/overlap1,KSPSolve,1,9.0,9.000000e+00,6.26e+10,7.1e+06,3.4e+03,2.0e+04,66060
s1000_g1e5,96,30870722,gmres/asm/overlap0,KSPSolve,1,8.7,8.700000e+00,6.19e+10,3.6e+06,3.3e+03,2.0e+04,67113
s1000_g1e5,96,30870721,gmres/asm/overlap3,KSPSolve,1,9.3,9.300000e+00,6.40e+10,1.0e+07,4.7e+03,2.0e+04,64973
s1000_g1e5,96,30870720,gmres/asm/overlap2,KSPSolve,1,9.2,9.200000e+00,6.33e+10,1.0e+07,3.5e+03,2.0e+04,64937
s1000_g1e5,96,36564233,bicg/asm/overlap1,KSPSolve,1,2.1,2.100000e+00,1.08e+09,2.0e+05,3.5e+03,4.6e+02,47673
s1000_g1e5,96,36564232,bicg/asm/overlap0,KSPSolve,1,9.8800e-01,9.880000e-01,4.81e+08,4.5e+04,3.3e+03,2.2e+02,46381
s1000_g1e5,96,36564235,bicg/asm/overlap3,KSPSolve,1,2.3,2.300000e+00,1.12e+09,3.0e+05,4.9e+03,4.6e+02,46049
s1000_g1e5,96,36564234,bicg/asm/overlap2,KSPSolve,1,2.1,2.100000e+00,1.05e+09,2.8e+05,3.7e+03,4.4e+02,46700
s1000_g1e5,96,75830647,ibcgs/asm/overlap1,KSPSolve,1,3.8,3.800000e+00,8.00e+10,1.4e+07,3.4e+03,2.0e+04,198175
s1000_g1e5,96,75830646,ibcgs/asm/overlap0,KSPSolve,1,3.1,3.100000e+00,6.88e+10,6.0e+06,3.3e+03,1.8e+04,206404
s1000_g1e5,96,95762355,cg/asm/overlap0,KSPSolve,1,6.8,6.800000e+00,3.77e+10,3.4e+06,3.3e+03,3.0e+04,52273
s1000_g1e5,96,95762354,cg/asm/overlap1,KSPSolve,1,7.0,7.000000e+00,3.83e+10,6.9e+06,3.4e+03,3.0e+04,51985
s1000_g1e5,96,95762353,cg/asm/overlap2,KSPSolve,1,7.1,7.100000e+00,3.90e+10,1.0e+07,3.5e+03,3.0e+04,51444
s1000_g1e5,96,95762352,cg/asm/overlap3,KSPSolve,1,7.3,7.300000e+00,3.96e+10,1.0e+07,4.7e+03,3.0e+04,51349
s1000_g1e5,96,45869640,fgmres/asm/overlap1,KSPSolve,1,9.0,9.000000e+00,6.20e+10,7.0e+06,3.4e+03,2.0e+04,65030
s1000_g1e5,96,25185158,ibcgs/none,KSPSolve,1,1.7,1.700000e+00,4.26e+10,6.3e+06,3.3e+03,1.8e+04,236192
s1000_g1,24,18524981,ibcgs/bjacobi,KSPSolve,2,3.3,1.650000e+00,6.48e+10,3.1e+05,6.7e+03,4.2e+03,45783
s1000_g1,24,75830645,ibcgs/asm/overlap3,KSPSolve,2,3.6,1.800000e+00,6.32e+10,8.4e+05,9.8e+03,4.0e+03,41324
s1000_g1,24,75830644,ibcgs/asm/overlap2,KSPSolve,2,3.5,1.750000e+00,6.22e+10,8.3e+05,7.3e+03,3.9e+03,41430
s1000_g1,24,75830647,ibcgs/asm/overlap1,KSPSolve,2,3.4,1.700000e+00,6.04e+10,5.8e+05,6.8e+03,3.9e+03,41538
s1000_g1,24,75830646,ibcgs/asm/overlap0,KSPSolve,2,3.9,1.950000e+00,7.00e+10,3.4e+05,6.7e+03,4.5e+03,42524
s1000_g1,24,1216556,ibcgs/jacobi,KSPSolve,2,4.8,2.400000e+00,1.02e+11,8.3e+05,6.7e+03,1.1e+04,50462
s1000_g1,24,25185158,ibcgs/none,KSPSolve,2,7.4,3.700000e+00,1.57e+11,1.3e+06,6.7e+03,1.7e+04,50510
s1000_g1,768,18524981,ibcgs/bjacobi,KSPSolve,2,2.4,1.200000e+00,2.11e+09,1.2e+07,1.2e+03,4.2e+03,639681
s1000_g1,768,75830645,ibcgs/asm/overlap3,KSPSolve,2,3.2,1.600000e+00,2.30e+09,3.5e+07,1.6e+03,4.1e+03,529286
s1000_g1,768,75830644,ibcgs/asm/overlap2,KSPSolve,2,3.0,1.500000e+00,2.17e+09,3.5e+07,1.2e+03,4.0e+03,530432
s1000_g1,768,75830647,ibcgs/asm/overlap1,KSPSolve,2,3.0,1.500000e+00,2.13e+09,2.4e+07,1.2e+03,4.1e+03,525631
s1000_g1,768,75830646,ibcgs/asm/overlap0,KSPSolve,2,3.1,1.550000e+00,2.72e+09,1.6e+07,1.2e+03,5.5e+03,636353
s1000_g1,768,1216556,ibcgs/jacobi,KSPSolve,2,7.0,3.500000e+00,3.68e+09,3.6e+07,1.2e+03,1.2e+04,390347
s1000_g1,768,25185158,ibcgs/none,KSPSolve,2,6.0,3.000000e+00,4.02e+09,4.0e+07,1.2e+03,1.4e+04,496449
s1000_g1,192,18524981,ibcgs/bjacobi,KSPSolve,2,8.7,4.350000e+00,1.04e+10,3.7e+06,2.3e+03,5.3e+03,223949
s1000_g1,192,75830645,ibcgs/asm/overlap3,KSPSolve,2,7.9,3.950000e+00,8.04e+09,7.9e+06,3.3e+03,3.8e+03,191035
s1000_g1,192,75830644,ibcgs/asm/overlap2,KSPSolve,2,7.0,3.500000e+00,7.28e+09,7.3e+06,2.4e+03,3.5e+03,193146
s1000_g1,192,75830647,ibcgs/asm/overlap1,KSPSolve,2,8.9,4.450000e+00,9.35e+09,6.6e+06,2.3e+03,4.6e+03,196691
s1000_g1,192,75830646,ibcgs/asm/overlap0,KSPSolve,2,8.8,4.400000e+00,9.62e+09,3.5e+06,2.3e+03,4.9e+03,205474
s1000_g1,192,1216556,ibcgs/jacobi,KSPSolve,2,1.0,5.000000e-01,1.69e+10,1.0e+07,2.3e+03,1.4e+04,292168
s1000_g1,192,25185158,ibcgs/none,KSPSolve,2,9.3,4.650000e+00,1.48e+10,9.1e+06,2.3e+03,1.3e+04,299267
s1000_g1,1536,18524981,ibcgs/bjacobi,KSPSolve,2,2.8,1.400000e+00,1.40e+09,3.4e+07,8.3e+02,5.6e+03,731089
s1000_g1,1536,75830645,ibcgs/asm/overlap3,KSPSolve,2,2.6,1.300000e+00,1.14e+09,6.7e+07,1.2e+03,3.8e+03,638153
s1000_g1,1536,75830644,ibcgs/asm/overlap2,KSPSolve,2,2.6,1.300000e+00,1.09e+09,6.9e+07,8.6e+02,3.9e+03,621141
s1000_g1,1536,75830647,ibcgs/asm/overlap1,KSPSolve,2,2.9,1.450000e+00,1.18e+09,5.3e+07,8.4e+02,4.5e+03,594574
s1000_g1,1536,75830646,ibcgs/asm/overlap0,KSPSolve,2,2.7,1.350000e+00,1.36e+09,3.3e+07,8.3e+02,5.5e+03,731669
s1000_g1,1536,1216556,ibcgs/jacobi,KSPSolve,2,7.8,3.900000e+00,2.82e+09,1.1e+08,8.3e+02,1.9e+04,534803
s1000_g1,1536,25185158,ibcgs/none,KSPSolve,2,5.2,2.600000e+00,1.85e+09,7.5e+07,8.3e+02,1.3e+04,527346
s1000_g1,3072,18524981,ibcgs/bjacobi,KSPSolve,2,2.8,1.400000e+00,7.69e+08,7.5e+07,5.8e+02,6.2e+03,816032
s1000_g1,3072,75830645,ibcgs/asm/overlap3,KSPSolve,2,2.8,1.400000e+00,6.80e+08,1.5e+08,8.2e+02,4.3e+03,701934
s1000_g1,3072,75830644,ibcgs/asm/overlap2,KSPSolve,2,2.3,1.150000e+00,5.54e+08,1.4e+08,6.0e+02,3.8e+03,695182
s1000_g1,3072,75830647,ibcgs/asm/overlap1,KSPSolve,2,2.9,1.450000e+00,6.70e+08,1.2e+08,5.9e+02,5.0e+03,684539
s1000_g1,3072,75830646,ibcgs/asm/overlap0,KSPSolve,2,2.8,1.400000e+00,7.63e+08,7.4e+07,5.8e+02,6.2e+03,796776
s1000_g1,3072,1216556,ibcgs/jacobi,KSPSolve,1,1.7,1.700000e+00,2.83e+08,4.5e+07,5.8e+02,3.8e+03,493135
s1000_g1,3072,25185158,ibcgs/none,KSPSolve,2,5.4,2.700000e+00,9.87e+08,1.6e+08,5.8e+02,1.3e+04,537162
s1000_g1,384,18524981,ibcgs/bjacobi,KSPSolve,2,1.0,5.000000e-01,6.76e+09,1.0e+07,1.7e+03,6.9e+03,240239
s1000_g1,384,75830645,ibcgs/asm/overlap3,KSPSolve,2,7.6,3.800000e+00,4.19e+09,1.7e+07,2.3e+03,3.9e+03,205345
s1000_g1,384,75830644,ibcgs/asm/overlap2,KSPSolve,2,6.9,3.450000e+00,3.63e+09,1.5e+07,1.7e+03,3.5e+03,196027
s1000_g1,384,75830647,ibcgs/asm/overlap1,KSPSolve,2,3.8,1.900000e+00,4.30e+09,1.2e+07,1.7e+03,4.2e+03,426242
s1000_g1,384,75830646,ibcgs/asm/overlap0,KSPSolve,2,9.2,4.600000e+00,5.42e+09,8.0e+06,1.7e+03,5.5e+03,222367
s1000_g1,384,1216556,ibcgs/jacobi,KSPSolve,2,1.0,5.000000e-01,9.61e+09,2.4e+07,1.7e+03,1.6e+04,332769
s1000_g1,384,25185158,ibcgs/none,KSPSolve,2,7.6,3.800000e+00,8.73e+09,2.2e+07,1.7e+03,1.5e+04,431463
s1000_g1,6144,18524981,ibcgs/bjacobi,KSPSolve,2,2.8,1.400000e+00,4.50e+08,1.7e+08,4.2e+02,7.0e+03,909501
s1000_g1,6144,75830645,ibcgs/asm/overlap3,KSPSolve,2,2.2,1.100000e+00,3.69e+08,2.9e+08,6.0e+02,4.1e+03,940363
s1000_g1,6144,75830644,ibcgs/asm/overlap2,KSPSolve,2,2.5,1.250000e+00,3.70e+08,3.3e+08,4.3e+02,4.6e+03,833424
s1000_g1,6144,75830647,ibcgs/asm/overlap1,KSPSolve,2,2.3,1.150000e+00,3.53e+08,2.4e+08,4.2e+02,4.9e+03,858093
s1000_g1,6144,75830646,ibcgs/asm/overlap0,KSPSolve,2,2.7,1.350000e+00,4.15e+08,1.6e+08,4.2e+02,6.5e+03,854423
s1000_g1,6144,1216556,ibcgs/jacobi,KSPSolve,2,6.0,3.000000e+00,6.21e+08,3.8e+08,4.2e+02,1.6e+04,586776
s1000_g1,6144,25185158,ibcgs/none,KSPSolve,2,6.7,3.350000e+00,6.97e+08,4.4e+08,4.2e+02,1.8e+04,589143
s1000_g1,96,18524981,ibcgs/bjacobi,KSPSolve,2,1.0,5.000000e-01,1.75e+10,1.5e+06,3.3e+03,4.5e+03,152858
s1000_g1,96,75830645,ibcgs/asm/overlap3,KSPSolve,2,1.0,5.000000e-01,1.54e+10,3.7e+06,4.7e+03,3.8e+03,134758
s1000_g1,96,75830644,ibcgs/asm/overlap2,KSPSolve,2,1.0,5.000000e-01,1.51e+10,3.7e+06,3.5e+03,3.8e+03,135949
s1000_g1,96,75830647,ibcgs/asm/overlap1,KSPSolve,2,1.0,5.000000e-01,1.45e+10,2.5e+06,3.4e+03,3.6e+03,137347
s1000_g1,96,75830646,ibcgs/asm/overlap0,KSPSolve,2,1.2,6.000000e-01,1.88e+10,1.6e+06,3.3e+03,4.8e+03,142889
s1000_g1,96,1216556,ibcgs/jacobi,KSPSolve,1,4.1,4.100000e+00,8.06e+09,1.2e+06,3.3e+03,3.4e+03,185918
s1000_g1,96,25185158,ibcgs/none,KSPSolve,2,1.7,8.500000e-01,3.51e+10,5.2e+06,3.3e+03,1.5e+04,188773
s20_g1e2,24,90783920,gmres/jacobi,KSPSolve,3,1.5227e-02,5.075667e-03,3.79e+06,3.5e+04,1.3e+02,9.8e+02,4905
s20_g1e2,24,99720138,cg/bjacobi,KSPSolve,1,2.3956e-01,2.395600e-01,6.62e+07,7.6e+05,1.3e+02,3.0e+04,5369
s20_g1e2,24,53362206,bicg/jacobi,KSPSolve,3,1.5570e-02,5.190000e-03,2.82e+06,5.5e+04,1.3e+02,1.1e+03,3508
s20_g1e2,24,81997754,tfqmr/asm,KSPSolve,3,2.3463e-02,7.821000e-03,1.69e+06,2.8e+04,1.6e+02,3.0e+02,1354
s20_g1e2,24,69323954,gmres/none,KSPSolve,3,1.6487e-02,5.495667e-03,3.75e+06,3.5e+04,1.3e+02,9.6e+02,4482
s20_g1e2,24,36482981,fgmres/asm,KSPSolve,3,1.4914e-02,4.971333e-03,1.76e+06,2.1e+04,1.7e+02,4.1e+02,2260
s20_g1e2,24,19481960,bicg/none,KSPSolve,3,1.5793e-02,5.264333e-03,2.61e+06,5.2e+04,1.3e+02,1.0e+03,3197
s20_g1e2,24,7481378,tfqmr/none,KSPSolve,3,2.3186e-02,7.728667e-03,1.99e+06,3.7e+04,1.3e+02,7.4e+02,1664
s20_g1e2,24,13323659,bicg/bjacobi,KSPSolve,3,2.2939e-02,7.646333e-03,2.36e+06,2.8e+04,1.3e+02,5.6e+02,1990
s20_g1e2,24,83929537,cg/asm,KSPSolve,1,3.0343e-01,3.034300e-01,9.18e+07,1.5e+06,1.3e+02,3.0e+04,5724
s20_g1e2,24,12321508,fgmres/bjacobi,KSPSolve,3,1.3748e-02,4.582667e-03,2.14e+06,1.5e+04,1.3e+02,5.2e+02,3055
s20_g1e2,24,96689089,cg/none,KSPSolve,1,7.6420e-03,7.642000e-03,1.75e+05,3.3e+03,1.3e+02,1.3e+02,443
s20_g1e2,24,53302993,tfqmr/bjacobi,KSPSolve,3,2.1845e-02,7.281667e-03,1.74e+06,1.9e+04,1.3e+02,4.0e+02,1548
s20_g1e2,24,44673503,fgmres/none,KSPSolve,3,1.5526e-02,5.175333e-03,3.74e+06,3.4e+04,1.3e+02,1.0e+03,4744
s20_g1e2,24,22479830,gmres/asm,KSPSolve,3,1.5091e-02,5.030333e-03,1.79e+06,2.2e+04,1.7e+02,3.5e+02,2269
s20_g1e2,24,81986705,cg/jacobi,KSPSolve,1,1.5233e-01,1.523300e-01,4.16e+07,7.6e+05,1.3e+02,3.0e+04,5291
s20_g1e2,24,44526267,fgmres/jacobi,KSPSolve,3,1.4961e-02,4.987000e-03,3.77e+06,3.5e+04,1.3e+02,1.0e+03,4965
s20_g1e2,24,82456576,tfqmr/jacobi,KSPSolve,3,2.1703e-02,7.234333e-03,2.34e+06,4.2e+04,1.3e+02,8.6e+02,2092
s20_g1e2,24,36931900,bicg/asm,KSPSolve,3,2.2209e-02,7.403000e-03,2.43e+06,4.2e+04,1.5e+02,4.2e+02,2061
s20_g1e2,24,42851841,gmres/bjacobi,KSPSolve,3,1.5411e-02,5.137000e-03,2.24e+06,1.6e+04,1.3e+02,4.8e+02,2847
s20_g1e2,96,90783920,gmres/jacobi,KSPSolve,3,2.2785e-02,7.595000e-03,1.13e+06,1.6e+05,6.7e+01,9.8e+02,3257
s20_g1e2,96,99720138,cg/bjacobi,KSPSolve,1,2.1538e-02,2.153800e-02,1.65e+05,3.0e+04,6.7e+01,2.7e+02,479
s20_g1e2,96,53362206,bicg/jacobi,KSPSolve,3,2.5455e-02,8.485000e-03,8.47e+05,2.5e+05,6.7e+01,1.1e+03,2143
s20_g1e2,96,81997754,tfqmr/asm,KSPSolve,3,4.6318e-02,1.543933e-02,6.54e+05,1.4e+05,7.9e+01,3.4e+02,923
s20_g1e2,96,69323954,gmres/none,KSPSolve,3,2.3028e-02,7.676000e-03,1.12e+06,1.6e+05,6.7e+01,9.6e+02,3188
s20_g1e2,96,36482981,fgmres/asm,KSPSolve,3,1.9932e-02,6.644000e-03,7.35e+05,1.2e+05,8.1e+01,4.8e+02,2416
s20_g1e2,96,19481960,bicg/none,KSPSolve,3,2.2482e-02,7.494000e-03,7.83e+05,2.4e+05,6.7e+01,1.0e+03,2244
s20_g1e2,96,7481378,tfqmr/none,KSPSolve,3,3.3231e-02,1.107700e-02,5.97e+05,1.7e+05,6.7e+01,7.4e+02,1160
s20_g1e2,96,13323659,bicg/bjacobi,KSPSolve,3,3.3786e-02,1.126200e-02,1.06e+06,2.1e+05,6.7e+01,9.1e+02,1959
s20_g1e2,96,83929537,cg/asm,KSPSolve,1,2.5842e-02,2.584200e-02,4.72e+05,1.0e+05,7.2e+01,4.6e+02,1194
s20_g1e2,96,12321508,fgmres/bjacobi,KSPSolve,3,2.4668e-02,8.222667e-03,9.62e+05,1.1e+05,6.7e+01,7.6e+02,2503
s20_g1e2,96,96689089,cg/none,KSPSolve,1,1.0463e-02,1.046300e-02,5.24e+04,1.5e+04,6.7e+01,1.3e+02,323
s20_g1e2,96,53302993,tfqmr/bjacobi,KSPSolve,3,2.9518e-02,9.839333e-03,6.45e+05,1.2e+05,6.7e+01,5.4e+02,1372
s20_g1e2,96,44673503,fgmres/none,KSPSolve,3,2.4733e-02,8.244333e-03,1.12e+06,1.6e+05,6.7e+01,1.0e+03,2967
s20_g1e2,96,22479830,gmres/asm,KSPSolve,3,2.0271e-02,6.757000e-03,7.57e+05,1.2e+05,8.1e+01,4.2e+02,2447
s20_g1e2,96,81986705,cg/jacobi,KSPSolve,1,2.9142e-01,2.914200e-01,1.25e+07,3.4e+06,6.7e+01,3.0e+04,2761
s20_g1e2,96,44526267,fgmres/jacobi,KSPSolve,3,2.4971e-02,8.323667e-03,1.13e+06,1.6e+05,6.7e+01,1.0e+03,2955
s20_g1e2,96,82456576,tfqmr/jacobi,KSPSolve,3,2.8549e-02,9.516333e-03,6.77e+05,1.9e+05,6.7e+01,8.3e+02,1532
s20_g1e2,96,36931900,bicg/asm,KSPSolve,3,3.4218e-02,1.140600e-02,1.10e+06,2.5e+05,7.4e+01,5.5e+02,2103
s20_g1e2,96,42851841,gmres/bjacobi,KSPSolve,3,2.1540e-02,7.180000e-03,9.83e+05,1.1e+05,6.7e+01,7.0e+02,2930
s20_g1e2,192,90783920,gmres/jacobi,KSPSolve,3,2.7398e-02,9.132667e-03,7.54e+05,3.3e+05,4.7e+01,9.8e+02,2685
s20_g1e2,192,99720138,cg/bjacobi,KSPSolve,1,4.9902e-02,4.990200e-02,2.30e+05,1.4e+05,4.7e+01,5.9e+02,409
s20_g1e2,192,53362206,bicg/jacobi,KSPSolve,3,3.2246e-02,1.074867e-02,5.64e+05,5.2e+05,4.7e+01,1.1e+03,1690
s20_g1e2,192,81997754,tfqmr/asm,KSPSolve,3,3.4220e-02,1.140667e-02,5.14e+05,3.4e+05,5.4e+01,3.8e+02,1528
s20_g1e2,192,69323954,gmres/none,KSPSolve,3,2.6118e-02,8.706000e-03,7.43e+05,3.2e+05,4.7e+01,9.6e+02,2777
s20_g1e2,192,36482981,fgmres/asm,KSPSolve,3,2.6174e-02,8.724667e-03,5.99e+05,2.9e+05,5.5e+01,5.4e+02,2308
s20_g1e2,192,19481960,bicg/none,KSPSolve,3,3.4155e-02,1.138500e-02,5.22e+05,4.9e+05,4.7e+01,1.0e+03,1475
