avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver,matrix_name, actual_class,predicted_class,default_time,Time Difference,Comparison,SpeedUp
1024.006,20004,24.46265,3,24.46265,50605.8,0.32018,29030070,Chebyshev2,fair,fair,0.002548,12465.93,12465.93 % more time of default solver time,0.007958024
66.22222,107.8268,1.027002,4,1.144468,19993.33,1.5526,29030070,t2d_q9_A_05,fair,fair,0.012345,12476.75,12476.75 % more time of default solver time,0.007951179
23666.59,182553400,30.76654,1,30.3247,2.40E+11,0.084121,29030070,c-54,fair,fair,0.000668,12492.96,12492.96 % more time of default solver time,0.007940942
66.22222,4791.044,1.199713,4,1.354117,396403.8,1.5541,29030070,t2d_q9_A_12,fair,fair,0.012326,12508.31,12508.31 % more time of default solver time,0.007931279
66.22222,654304.8,1.293912,4,1.550128,1.483663,1.5466,37052868,t2d_q9_A_29,fair,fair,0.011776,13033.49,13033.49 % more time of default solver time,0.007614121
66.22222,654304.8,1.293912,4,1.550128,1.483663,1.5551,29030070,t2d_q9_A_29,fair,fair,0.011776,13105.67,13105.67 % more time of default solver time,0.007572503
66.22222,84463.15,1.096194,4,1.393384,179662.1,1.5395,37052868,t2d_q4_A_44,fair,fair,0.011432,13366.59,13366.59 % more time of default solver time,0.007425788
2344.653,1471697,18.02107,2,18.02107,146252.3,1.7127,36564232,jan99jac100,fair,fair,0.01271,13375.22,13375.22 % more time of default solver time,0.007421031
66.22222,261583.9,1.103877,4,1.406217,1.374764,1.5502,37052868,t2d_q9_A_41,fair,fair,0.011486,13396.43,13396.43 % more time of default solver time,0.007409367
66.22222,261583.9,1.103877,4,1.406217,1.374764,1.5577,29030070,t2d_q9_A_41,fair,fair,0.011486,13461.73,13461.73 % more time of default solver time,0.007373692
66.22222,84463.15,1.096194,4,1.393384,179662.1,1.5612,29030070,t2d_q4_A_44,fair,fair,0.011432,13556.4,13556.4 % more time of default solver time,0.007322572
66.22222,4590210,1.554096,4,2.030542,1.506811,1.5443,37052868,t2d_q4_A_38,fair,fair,0.011211,13674.86,13674.86 % more time of default solver time,0.0072596
66.22222,4590210,1.554096,4,2.030542,1.506811,1.5548,29030070,t2d_q4_A_38,fair,fair,0.011211,13768.52,13768.52 % more time of default solver time,0.007210574
66.22222,4590210,1.554096,4,2.030542,1.506811,1.5489,37052868,t2d_q9_A_38,fair,fair,0.011163,13775.3,13775.3 % more time of default solver time,0.00720705
66.22222,4590210,1.554096,4,2.030542,1.506811,1.5535,29030070,t2d_q9_A_38,fair,fair,0.011163,13816.51,13816.51 % more time of default solver time,0.00718571
5251.685,890802,46.89656,1,45.99347,1922.782,0.98683,19932321,rajat27,fair,fair,0.00706,13877.76,13877.76 % more time of default solver time,0.007154221
593.2381,0.337057,6.527448,4,6.527448,3957.661,3.5076,29030070,wang3,fair,fair,0.024596,14160.86,14160.86 % more time of default solver time,0.007012202
280.8856,4.24E+11,21.95572,1,22.47418,410.9239,0.16074,59072883,std1_Jac3_db,fair,fair,0.001126,14175.31,14175.31 % more time of default solver time,0.007005101
593.2381,0.337057,6.527448,4,6.527448,3957.661,3.5347,37052868,wang3,fair,fair,0.024596,14271.04,14271.04 % more time of default solver time,0.006958441
17562.99,1.94E+15,18.08109,1,16.85768,1.79E+16,0.061649,37052868,c-52,fair,fair,0.000415,14755.18,14755.18 % more time of default solver time,0.006731658
4354.824,197392.6,67.92974,1,65.96292,7.032876,0.63377,69654763,GT01R,fair,fair,0.004259,14780.72,14780.72 % more time of default solver time,0.006720104
66.22222,260.3186,1.043735,4,1.058807,28400.68,1.0158,37052868,t2d_q9_A_19,fair,fair,0.00645,15648.84,15648.84 % more time of default solver time,0.006349675
66.22222,260.3186,1.043735,4,1.058807,28400.68,1.0183,29030070,t2d_q9_A_19,fair,fair,0.00645,15687.6,15687.6 % more time of default solver time,0.006334086
66.22222,260.3186,1.043735,4,1.058807,28475.81,1.0143,37052868,t2d_q4_A_19,fair,fair,0.006317,15956.67,15956.67 % more time of default solver time,0.00622794
66.22222,260.3186,1.043735,4,1.058807,28475.81,1.0239,29030070,t2d_q4_A_19,fair,fair,0.006317,16108.64,16108.64 % more time of default solver time,0.006169548
17562.99,1.94E+15,18.08109,1,16.85768,1.79E+16,0.067904,29030070,c-52,fair,fair,0.000415,16262.41,16262.41 % more time of default solver time,0.006111569
3357.687,2947531,15.80011,1,16.29494,4404925000,0.01295,29030070,c-28,fair,fair,0.000078,16502.56,16502.56 % more time of default solver time,0.006023166
2154.625,1663090,11.88606,7,11.88606,11.64659,5.4501,32874610,viscoplastic1_C_7,fair,fair,0.032767,16532.89,16532.89 % more time of default solver time,0.006012183
2154.625,166309.2,10.88606,7,10.88606,8.87634,5.4353,32874610,viscoplastic1_C_6,fair,fair,0.032588,16578.84,16578.84 % more time of default solver time,0.005995621
793.8216,1.837046,174.2405,2,174.2405,63.17217,0.059831,45869639,adder_dcop_20,fair,fair,0.000341,17445.75,17445.75 % more time of default solver time,0.005699387
66.22222,273.16,0.923498,4,0.960462,24106.34,1.1423,37052868,t2d_q9_A_16,fair,fair,0.006394,17765.19,17765.19 % more time of default solver time,0.005597479
66.22222,273.16,0.923498,4,0.960462,24106.41,1.14,37052868,t2d_q4_A_16,fair,fair,0.006341,17878.24,17878.24 % more time of default solver time,0.005562281
66.22222,273.16,0.923498,4,0.960462,24106.34,1.153,29030070,t2d_q9_A_16,fair,fair,0.006394,17932.53,17932.53 % more time of default solver time,0.005545533
66.22222,273.16,0.923498,4,0.960462,24106.41,1.1514,29030070,t2d_q4_A_16,fair,fair,0.006341,18058.02,18058.02 % more time of default solver time,0.005507209
793.8216,1.664156,98.94544,2,98.94544,86.5411,0.092234,45869639,adder_dcop_32,fair,fair,0.000504,18200.4,18200.4 % more time of default solver time,0.005464362
793.8216,1.66481,98.92375,2,98.92375,63.33827,0.050856,45869639,adder_dcop_35,fair,fair,0.000271,18666.05,18666.05 % more time of default solver time,0.005328771
621.3043,0.172714,10.49759,4,10.49759,1474.289,3.5122,29030070,wang4,fair,fair,0.018522,18862.32,18862.32 % more time of default solver time,0.005273618
621.3043,0.172714,10.49759,4,10.49759,1474.289,3.5564,37052868,wang4,fair,fair,0.018522,19100.95,19100.95 % more time of default solver time,0.005208076
2924.34,1.00E+20,20,1,20,34180740,3.3476,69654763,ww_vref_6405,fair,fair,0.017408,19130.24,19130.24 % more time of default solver time,0.005200143
7939.423,5.28E+12,38.60734,5,29.62305,20.60074,13.581,32874610,nmos3,fair,fair,0.069358,19481.01,19481.01 % more time of default solver time,0.005106988
207.3176,6.921513,21.49807,24,21.49807,3465.853,2.6901,29030070,raefsky2,fair,fair,0.013656,19599.03,19599.03 % more time of default solver time,0.005076391
207.3176,6.921513,21.49807,24,21.49807,3465.853,2.7805,37052868,raefsky2,fair,fair,0.013656,20261.01,20261.01 % more time of default solver time,0.004911347
836.108,340858.3,10.57672,1,10.58338,250639.5,4.5379,37052868,airfoil_2d,fair,fair,0.022197,20343.75,20343.75 % more time of default solver time,0.00489147
793.8216,1.916559,99.21325,2,99.21325,81.59196,0.0183,45869639,adder_dcop_18,fair,fair,0.000089,20461.8,20461.8 % more time of default solver time,0.004863388
836.108,340858.3,10.57672,1,10.58338,250639.5,4.5719,29030070,airfoil_2d,fair,fair,0.022197,20496.93,20496.93 % more time of default solver time,0.004855093
955.7804,9453,2.158362,2,2.158362,189347.9,6.3131,32874610,CAG_mat1916,fair,fair,0.0293,21446.42,21446.42 % more time of default solver time,0.004641143
2276.313,386.2931,5.590216,2,5.090156,34.01407,15.611,69654763,jan99jac040sc,fair,fair,0.069728,22288.42,22288.42 % more time of default solver time,0.004466594
955.7804,9453,2.158362,2,2.158362,189347.9,6.6841,59072883,CAG_mat1916,fair,fair,0.0293,22712.63,22712.63 % more time of default solver time,0.004383537
793.8216,1.664518,98.94544,2,98.94544,84.28226,0.095092,45869639,adder_dcop_23,fair,fair,0.000416,22758.65,22758.65 % more time of default solver time,0.004374711
66.22222,2710.358,0.968866,4,1.071601,84802.24,1.5449,37052868,t2d_q4_A_24,fair,fair,0.006635,23184.1,23184.1 % more time of default solver time,0.004294776
66.22222,93191.72,1.283613,4,1.420731,1.403883,1.5505,37052868,t2d_q9_A_20,fair,fair,0.006632,23279.07,23279.07 % more time of default solver time,0.00427733
66.22222,1864.36,1.267202,4,1.427216,284102.1,1.5444,37052868,t2d_q9_A_02,fair,fair,0.006581,23367.56,23367.56 % more time of default solver time,0.004261202
66.22222,55.45941,0.958951,4,1.019407,10475.32,1.5504,37052868,t2d_q4_A_06,fair,fair,0.006604,23376.68,23376.68 % more time of default solver time,0.004259546
66.22222,107.8268,1.027002,4,1.144468,20002.43,1.5502,37052868,t2d_q4_A_05,fair,fair,0.0066,23387.88,23387.88 % more time of default solver time,0.004257515
66.22222,33713.19,1.208104,4,1.349296,1.297916,1.5496,37052868,t2d_q4_A_21,fair,fair,0.006594,23400.15,23400.15 % more time of default solver time,0.004255292
66.22222,93191.72,1.283613,4,1.420731,1.403883,1.5599,29030070,t2d_q9_A_20,fair,fair,0.006632,23420.81,23420.81 % more time of default solver time,0.004251555
66.22222,2710.358,0.968866,4,1.071601,84802.24,1.5615,29030070,t2d_q4_A_24,fair,fair,0.006635,23434.29,23434.29 % more time of default solver time,0.004249119
66.22222,675.1248,1.192953,4,1.356471,122483.6,1.5497,37052868,t2d_q9_A_03,fair,fair,0.006581,23448.09,23448.09 % more time of default solver time,0.004246628
66.22222,55.45941,0.958951,4,1.019407,10475.32,1.5571,29030070,t2d_q4_A_06,fair,fair,0.006604,23478.13,23478.13 % more time of default solver time,0.004241218
66.22222,1864.36,1.267202,4,1.427216,283224.2,1.5462,37052868,t2d_q4_A_02,fair,fair,0.006557,23480.91,23480.91 % more time of default solver time,0.004240719
66.22222,33713.19,1.208104,4,1.349296,1.297916,1.5559,29030070,t2d_q4_A_21,fair,fair,0.006594,23495.69,23495.69 % more time of default solver time,0.004238062
66.22222,13238.71,1.274212,4,1.425323,1.383967,1.5499,37052868,t2d_q9_A_11,fair,fair,0.006567,23501.34,23501.34 % more time of default solver time,0.004237048
66.22222,93191.72,1.283613,4,1.420731,1.403883,1.5503,37052868,t2d_q4_A_20,fair,fair,0.006556,23547.04,23547.04 % more time of default solver time,0.004228859
66.22222,107.8268,1.027002,4,1.144468,20002.43,1.5609,29030070,t2d_q4_A_05,fair,fair,0.0066,23550,23550.0 % more time of default solver time,0.00422833
66.22222,33713.19,1.208104,4,1.349296,1.451379,1.5498,37052868,t2d_q9_A_21,fair,fair,0.006548,23568.3,23568.3 % more time of default solver time,0.004225061
66.22222,93191.72,1.283613,4,1.420731,1.403883,1.554,29030070,t2d_q4_A_20,fair,fair,0.006556,23603.48,23603.48 % more time of default solver time,0.00421879
66.22222,13238.71,1.274212,4,1.425323,1.383967,1.5578,29030070,t2d_q9_A_11,fair,fair,0.006567,23621.64,23621.64 % more time of default solver time,0.00421556
66.22222,1864.36,1.267202,4,1.427216,283224.2,1.5567,29030070,t2d_q4_A_02,fair,fair,0.006557,23641.04,23641.04 % more time of default solver time,0.004212115
66.22222,675.1248,1.192953,4,1.356471,122483.7,1.5469,37052868,t2d_q4_A_03,fair,fair,0.006511,23658.26,23658.26 % more time of default solver time,0.004209063
66.22222,33713.19,1.208104,4,1.349296,1.451379,1.5589,29030070,t2d_q9_A_21,fair,fair,0.006548,23707.27,23707.27 % more time of default solver time,0.004200398
66.22222,256.8144,1.108804,4,1.260433,47453.52,1.5486,29030070,t2d_q9_A_04,fair,fair,0.006501,23720.95,23720.95 % more time of default solver time,0.004197985
66.22222,1864.36,1.267202,4,1.427216,284102.1,1.5677,29030070,t2d_q9_A_02,fair,fair,0.006581,23721.61,23721.61 % more time of default solver time,0.004197869
66.22222,256.8144,1.108804,4,1.260433,47453.52,1.5489,37052868,t2d_q9_A_04,fair,fair,0.006501,23725.57,23725.57 % more time of default solver time,0.004197172
66.22222,55.45941,0.958951,4,1.019407,10475.32,1.548,37052868,t2d_q9_A_06,fair,fair,0.006491,23748.41,23748.41 % more time of default solver time,0.004193152
66.22222,4791.044,1.199713,4,1.354117,396406.3,1.5451,37052868,t2d_q4_A_12,fair,fair,0.006477,23755.18,23755.18 % more time of default solver time,0.004191962
66.22222,13238.71,1.274212,4,1.425323,1.327588,1.5519,37052868,t2d_q4_A_11,fair,fair,0.006502,23768.04,23768.04 % more time of default solver time,0.004189703
66.22222,675.1248,1.192953,4,1.356471,122483.7,1.5555,29030070,t2d_q4_A_03,fair,fair,0.006511,23790.34,23790.34 % more time of default solver time,0.004185792
66.22222,13238.71,1.274212,4,1.425323,1.327588,1.5546,29030070,t2d_q4_A_11,fair,fair,0.006502,23809.57,23809.57 % more time of default solver time,0.004182426
66.22222,1743.923,0.964094,4,1.071613,55273.51,1.5497,37052868,t2d_q4_A_27,fair,fair,0.006475,23833.59,23833.59 % more time of default solver time,0.004178228
66.22222,89701.22,1.129968,4,1.249586,1.384842,1.548,37052868,t2d_q4_A_31,fair,fair,0.006464,23848.02,23848.02 % more time of default solver time,0.004175711
66.22222,256.8144,1.108804,4,1.260433,47165.34,1.5518,37052868,t2d_q4_A_04,fair,fair,0.006479,23851.23,23851.23 % more time of default solver time,0.004175151
66.22222,760.8224,1.032237,4,1.140008,65554.59,1.5505,37052868,t2d_q4_A_14,fair,fair,0.006471,23860.75,23860.75 % more time of default solver time,0.004173492
66.22222,55.45941,0.958951,4,1.019407,10475.32,1.5559,29030070,t2d_q9_A_06,fair,fair,0.006491,23870.11,23870.11 % more time of default solver time,0.004171862
66.22222,760.8224,1.032237,4,1.140008,65554.59,1.5516,29030070,t2d_q4_A_14,fair,fair,0.006471,23877.75,23877.75 % more time of default solver time,0.004170534
66.22222,12789.05,1.122296,4,1.252157,1.503853,1.546,37052868,t2d_q4_A_22,fair,fair,0.006444,23891.31,23891.31 % more time of default solver time,0.004168176
66.22222,256.8144,1.108804,4,1.260433,47165.34,1.5553,29030070,t2d_q4_A_04,fair,fair,0.006479,23905.25,23905.25 % more time of default solver time,0.004165756
66.22222,4791.044,1.199713,4,1.354117,396406.3,1.555,29030070,t2d_q4_A_12,fair,fair,0.006477,23908.03,23908.03 % more time of default solver time,0.004165273
66.22222,1743.923,0.964094,4,1.071613,55273.51,1.5554,29030070,t2d_q4_A_27,fair,fair,0.006475,23921.62,23921.62 % more time of default solver time,0.004162916
66.22222,5335.601,1.037953,4,1.133933,164416.8,1.5485,37052868,t2d_q4_A_23,fair,fair,0.006445,23926.38,23926.38 % more time of default solver time,0.004162092
66.22222,5335.601,1.037953,4,1.133933,164416.8,1.5516,29030070,t2d_q4_A_23,fair,fair,0.006445,23974.48,23974.48 % more time of default solver time,0.004153777
66.22222,89701.22,1.129968,4,1.249586,1.384842,1.5573,29030070,t2d_q4_A_31,fair,fair,0.006464,23991.89,23991.89 % more time of default solver time,0.004150774
66.22222,1749.823,0.964094,4,1.071613,55436.77,1.5514,29030070,t2d_q4_A_26,fair,fair,0.00643,24027.53,24027.53 % more time of default solver time,0.004144644
66.22222,1749.823,0.964094,4,1.071613,55436.77,1.5518,37052868,t2d_q4_A_26,fair,fair,0.00643,24033.75,24033.75 % more time of default solver time,0.004143575
66.22222,1860.857,1.04785,4,1.071613,72394.64,1.5512,37052868,t2d_q4_A_28,fair,fair,0.006413,24088.37,24088.37 % more time of default solver time,0.004134219
66.22222,12789.05,1.122296,4,1.252157,1.503853,1.5608,29030070,t2d_q4_A_22,fair,fair,0.006444,24120.98,24120.98 % more time of default solver time,0.004128652
66.22222,5335.601,1.037953,4,1.133933,164417.7,1.5509,37052868,t2d_q9_A_23,fair,fair,0.006395,24151.76,24151.76 % more time of default solver time,0.004123412
66.22222,1819.361,1.115002,4,1.257349,155824.7,1.5504,37052868,t2d_q9_A_13,fair,fair,0.00639,24162.91,24162.91 % more time of default solver time,0.004121517
66.22222,236637.6,1.217124,4,1.362062,1.559123,1.5505,37052868,t2d_q4_A_30,fair,fair,0.00639,24164.48,24164.48 % more time of default solver time,0.004121251
66.22222,252.8372,0.922781,4,0.960462,22468.97,1.5503,37052868,t2d_q4_A_17,fair,fair,0.006381,24195.56,24195.56 % more time of default solver time,0.004115978
66.22222,89701.22,1.129968,4,1.249586,1.384842,1.5455,37052868,t2d_q9_A_31,fair,fair,0.006361,24196.49,24196.49 % more time of default solver time,0.00411582
66.22222,1860.857,1.04785,4,1.071613,72394.64,1.5583,29030070,t2d_q4_A_28,fair,fair,0.006413,24199.08,24199.08 % more time of default solver time,0.004115382
66.22222,388.2367,0.963853,4,1.012551,33970.96,1.5457,37052868,t2d_q4_A_15,fair,fair,0.00636,24203.46,24203.46 % more time of default solver time,0.004114641
66.22222,1749.823,0.964094,4,1.071613,55436.77,1.5463,37052868,t2d_q9_A_26,fair,fair,0.006361,24209.07,24209.07 % more time of default solver time,0.004113691
66.22222,236637.6,1.217124,4,1.362062,1.559123,1.5493,37052868,t2d_q9_A_30,fair,fair,0.006373,24210.37,24210.37 % more time of default solver time,0.004113471
66.22222,5335.601,1.037953,4,1.133933,164417.7,1.5563,29030070,t2d_q9_A_23,fair,fair,0.006395,24236.2,24236.2 % more time of default solver time,0.004109105
66.22222,1819.361,1.115002,4,1.257349,155824.7,1.5564,29030070,t2d_q9_A_13,fair,fair,0.00639,24256.81,24256.81 % more time of default solver time,0.004105628
66.22222,252.0465,0.922781,4,0.960462,22407.62,1.5443,37052868,t2d_q4_A_18,fair,fair,0.006337,24269.58,24269.58 % more time of default solver time,0.004103477
66.22222,1895.947,0.964094,4,1.071613,59879.56,1.5477,37052868,t2d_q4_A_25,fair,fair,0.006342,24303.97,24303.97 % more time of default solver time,0.004097693
66.22222,760.8224,1.032237,4,1.140008,65554.59,1.5472,37052868,t2d_q9_A_14,fair,fair,0.006338,24311.49,24311.49 % more time of default solver time,0.004096432
66.22222,388.2367,0.963853,4,1.012551,33970.96,1.5474,37052868,t2d_q9_A_15,fair,fair,0.006336,24322.35,24322.35 % more time of default solver time,0.00409461
66.22222,1819.361,1.115002,4,1.257349,155824.7,1.5489,37052868,t2d_q4_A_13,fair,fair,0.006342,24322.89,24322.89 % more time of default solver time,0.004094519
66.22222,1743.923,0.964094,4,1.071613,55273.51,1.545,37052868,t2d_q9_A_27,fair,fair,0.006326,24323.02,24323.02 % more time of default solver time,0.004094498
