MinNonzerosPerRow,RowVariance,ColumnVariance,DiagonalVariance,Nonzeros ,Dimension,FrobeniusNorm ,SymmetricFrobeniusNorm ,AntiSymmetricFrobeniusNorm,OneNorm,InfinityNorm, SymmetricInfinityNorm,AntiSymmetricInfinityNorm,MaxNonzerosPerRow ,Trace , AbsoluteTrace,MinNonzerosPerRow,AvgNonzerosPerRow,DummyRows,DummyRowsKind,NumericValueSymmetryV1,NonZeroPatternSymmetryV1,NumericValueSymmetryV2,NonZeroPatternSymmetryV2,RowDiagonalDominance ,ColumnDiagonalDominance ,DiagonalAverage,DiagonalSign ,DiagonalNonZeros ,lowerBandwidth ,upperBandwidth ,MatrixSymmetric ,matrix
  4,  0.276242,   0.276242,  884.221,  118450,  20002,  6489.34, 6489.34,  1.58128E-14,  88.1977,  88.1977,  88.1977, 1.44329E-15, 6, 684258, 684258, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2095, 2,  20002, 3,Q 3, 0, direct_order6_test_34_2_1.mat
  3,  0.509057,   0.509077,  291.129,  80001,  20001,  12329.8, 12329.8,  35.6563,  101.818,  101.105,  101.462, 0.356563, 5, 1.67706E+06, 1.67706E+06, 3, 3, 0, 0, 0, 0, 0.998237, 0.998237, 2, 2, 83.849, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_2_1_1.mat
  4,  0.122353,   0.122353,  275.446,  100782,  20002,  3730.92, 3730.92,  5.91031E-15,  50.4197,  50.4197,  50.4197, 5.55112E-16, 6, 409342, 409342, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4651, 2,  20002, 3,Q 3, 0, direct_order8_test_35_10_1.mat
  4,  0.288174,   0.288174,  884.19,  118450,  20002,  6489.24, 6489.24,  1.58276E-14,  89.5549,  89.5549,  89.5549, 1.44329E-15, 6, 684248, 684248, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.209, 2,  20002, 3,Q 3, 0, direct_order6_test_9_3_1.mat
  4,  0.122088,   0.122088,  275.447,  100782,  20002,  3730.92, 3730.92,  5.87475E-15,  50.3557,  50.3557,  50.3557, 5.55112E-16, 6, 409343, 409343, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4651, 2,  20002, 3,Q 3, 0, direct_order8_test_37_7_1.mat
  1,  0.0305197,   0.0306947,  93.0603,  1440801,  40804,  4412.93, 4412.89,  18.5655,  90.9909,  90.3907,  90.4746, 4.32327, 36, 693594, 693594, 1, 35, 0, 0, 0, 0, 0.999547, 0.999547, 0, 0, 16.9982, 2,  40804, 40395,Q 40395, 0, CH_CrossIC_test_2_1_1.mat
  1,  4.10521,   4.10521,  5143.97,  383646,  21952,  42354, 42354,  4.12956E-13,  565.509,  565.509,  565.509, 2.84217E-14, 28, 5.50718E+06, 5.50718E+06, 1, 17, 0, 0, 0, 0, 1, 1, 0, 0, 250.874, 2,  21952, 21785,Q 21785, 0, GrGr_particle_test_4_2_1.mat
  4,  0.278408,   0.278408,  884.274,  118450,  20002,  6489.51, 6489.51,  1.58159E-14,  88.5575,  88.5575,  88.5575, 1.44329E-15, 6, 684276, 684276, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2104, 2,  20002, 3,Q 3, 0, direct_order6_test_67_5_1.mat
  4,  1.61263,   1.61263,  6473.22,  109598,  20002,  17390, 17390,  2.08299E-13,  249.084,  249.084,  249.084, 3.55271E-15, 6, 1.74266E+06, 1.74266E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1245, 2,  20002, 3,Q 3, 0, direct_order4_test_8_3_1.mat
  4,  0.119802,   0.119802,  275.456,  100798,  20002,  3730.98, 3730.98,  5.90822E-15,  49.801,  49.801,  49.801, 5.55112E-16, 6, 409348, 409348, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4654, 2,  20002, 3,Q 3, 0, direct_order8_test_60_7_1.mat
  4,  0.119,   0.119,  275.463,  100802,  20002,  3731.02, 3731.02,  5.83475E-15,  49.6042,  49.6042,  49.6042, 5.55112E-16, 6, 409352, 409352, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4655, 2,  20002, 3,Q 3, 0, direct_order8_test_74_1_1.mat
  4,  4.81692E+11,   4.81692E+11,  1.34208e+15,  120004,  20002,  6.6094E+09, 6.6094E+09,  873434,  1.01039E+08,  1.01039E+08,  1.01038E+08, 19922.6, 6, 5.78358E+11, 5.78358E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999861, 0, 0, 2.8915e+07, 2,  20002, 3,Q 3, 0, direct_55_1_1.mat
  4,  0.279544,   0.279544,  884.282,  118450,  20002,  6489.54, 6489.54,  1.58011E-14,  88.6925,  88.6925,  88.6925, 1.44329E-15, 6, 684278, 684278, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2105, 2,  20002, 3,Q 3, 0, direct_order6_test_73_6_1.mat
  4,  4.82036E+11,   4.82036E+11,  1.34239e+15,  120004,  20002,  6.61007E+09, 6.61007E+09,  873385,  1.01067E+08,  1.01067E+08,  1.01066E+08, 19921.9, 6, 5.78402E+11, 5.78402E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999861, 0, 0, 2.89172e+07, 2,  20002, 3,Q 3, 0, direct_54_2_1.mat
  4,  4.88513E+11,   4.88513E+11,  1.34787e+15,  120004,  20002,  6.6217E+09, 6.6217E+09,  872555,  1.01598E+08,  1.01598E+08,  1.01597E+08, 19911.5, 6, 5.79169E+11, 5.79169E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.89556e+07, 2,  20002, 3,Q 3, 0, direct_38_6_1.mat
  4,  1.6054,   1.6054,  6473.26,  109605,  20002,  17390.1, 17390.1,  2.08313E-13,  248.71,  248.71,  248.71, 4.44089E-15, 6, 1.74267E+06, 1.74267E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1247, 2,  20002, 3,Q 3, 0, direct_order4_test_15_5_1.mat
  4,  0.00846811,   0.00847181,  1.12098,  178928,  20164,  928.486, 928.459,  7.12518,  23.9919,  24.1075,  24.0426, 0.343795, 9, 124242, 124242, 4, 8, 0, 0, 0, 0, 0.996254, 0.996254, 0, 0, 6.16157, 2,  20164, 568,Q 568, 0, kobayashi_9_9_1.mat
  4,  0.121365,   0.121365,  275.449,  100790,  20002,  3730.94, 3730.94,  5.87055E-15,  50.1807,  50.1807,  50.1807, 5.55112E-16, 6, 409344, 409344, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4652, 2,  20002, 3,Q 3, 0, direct_order8_test_43_8_1.mat
  4,  1.60925,   1.60925,  6473.43,  109614,  20002,  17390.3, 17390.3,  2.08256E-13,  248.887,  248.887,  248.887, 4.44089E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1259, 2,  20002, 3,Q 3, 0, direct_order4_test_81_9_1.mat
  4,  0.125435,   0.125435,  275.44,  100772,  20002,  3730.89, 3730.89,  5.91239E-15,  51.1908,  51.1908,  51.1908, 5.55112E-16, 6, 409339, 409339, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4649, 2,  20002, 3,Q 3, 0, direct_order8_test_18_12_1.mat
  4,  0.120736,   0.120736,  275.451,  100790,  20002,  3730.95, 3730.95,  5.87685E-15,  50.0283,  50.0283,  50.0283, 5.55112E-16, 6, 409345, 409345, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4652, 2,  20002, 3,Q 3, 0, direct_order8_test_49_4_1.mat
  4,  9.15563E+10,   9.15547E+10,  1.60018e+14,  120004,  20002,  2.71638E+09, 2.71635E+09,  1.18218E+07,  6.98814E+07,  7.01411E+07,  7.00112E+07, 146776, 6, 1.85383E+11, 1.85383E+11, 4, 5, 0, 0, 0, 0, 0.996949, 0.996949, 0, 0, 9.26824e+06, 2,  20002, 3,Q 3, 0, split_5_5_1.mat
  1,  4.10184,   4.10184,  5171.97,  384150,  21970,  42354, 42354,  15.0318,  565.505,  565.505,  565.505, 0.217056, 28, 5.50802E+06, 5.50802E+06, 1, 17, 0, 0, 0, 0, 0.99981, 0.99981, 0, 0, 250.707, 2,  21970, 20841,Q 20841, 0, GrGr_wTGrad_test_6_2_1.mat
  4,  0.279066,   0.279066,  884.205,  118450,  20002,  6489.29, 6489.29,  1.58237E-14,  88.5248,  88.5248,  88.5248, 1.44329E-15, 6, 684253, 684253, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2092, 2,  20002, 3,Q 3, 0, direct_order6_test_24_12_1.mat
  2,  3.37819E-05,   3.39375E-05,  1.2218e-05,  30001,  10001,  37.0788, 37.0787,  0.0718948,  0.653289,  0.628401,  0.592726, 0.0605633, 3, 3590.96, 3590.96, 2, 2, 0, 0, 0, 0, 0.99998, 0.99998, 2, 2, 0.359061, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_4_9_1.mat
  3,  0.509057,   0.509077,  291.609,  80001,  20001,  12328.1, 12328.1,  37.7665,  101.818,  101.063,  101.441, 0.377665, 5, 1.67678E+06, 1.67678E+06, 3, 3, 0, 0, 0, 0, 0.998132, 0.998132, 2, 2, 83.8349, 2,  20001, 10001,Q 10001, 0, mollified_langmuir_desorption_83_1_1.mat
  4,  0.124111,   0.124111,  275.442,  100776,  20002,  3730.9, 3730.9,  5.87475E-15,  50.8524,  50.8524,  50.8524, 5.55112E-16, 6, 409340, 409340, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.465, 2,  20002, 3,Q 3, 0, direct_order8_test_24_4_1.mat
  4,  0.276242,   0.276242,  884.221,  118450,  20002,  6489.34, 6489.34,  1.58128E-14,  88.1978,  88.1978,  88.1978, 1.44329E-15, 6, 684258, 684258, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2095, 2,  20002, 3,Q 3, 0, direct_order6_test_34_7_1.mat
  4,  0.123237,   0.123237,  275.444,  100780,  20002,  3730.91, 3730.91,  5.87055E-15,  50.6328,  50.6328,  50.6328, 5.55112E-16, 6, 409341, 409341, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.465, 2,  20002, 3,Q 3, 0, direct_order8_test_29_6_1.mat
  3,  0.509057,   0.509077,  291.638,  80001,  20001,  12328, 12327.9,  37.8943,  101.818,  101.06,  101.439, 0.378943, 5, 1.67677E+06, 1.67677E+06, 3, 3, 0, 0, 0, 0, 0.998125, 0.998125, 2, 2, 83.8341, 2,  20001, 10001,Q 10001, 0, mollified_langmuir_desorption_93_1_1.mat
  4,  0.126617,   0.126617,  275.439,  100770,  20002,  3730.88, 3730.88,  5.90614E-15,  51.4941,  51.4941,  51.4941, 6.66134E-16, 6, 409338, 409338, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4648, 2,  20002, 3,Q 3, 0, direct_order8_test_14_6_1.mat
  4,  0.275458,   0.275458,  884.231,  118450,  20002,  6489.37, 6489.37,  1.58003E-14,  88.1035,  88.1035,  88.1035, 1.44329E-15, 6, 684261, 684261, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2097, 2,  20002, 3,Q 3, 0, direct_order6_test_40_8_1.mat
  4,  0.282879,   0.282879,  884.305,  118448,  20002,  6489.61, 6489.61,  1.5805E-14,  89.0355,  89.0355,  89.0355, 1.44329E-15, 6, 684286, 684286, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2109, 2,  20002, 3,Q 3, 0, direct_order6_test_92_4_1.mat
  4,  2.16319,   2.16146,  2732.33,  120004,  20002,  12368.2, 12359.7,  458.323,  249.09,  256.59,  252.006, 4.58333, 6, 1.04604E+06, 1.04604E+06, 4, 5, 0, 0, 0, 0, 0.97784, 0.97784, 0, 0, 52.2969, 2,  20002, 3,Q 3, 0, split_order6_test_9_2_1.mat
  4,  4.94166E+11,   4.94166E+11,  1.35192e+15,  120004,  20002,  6.63029E+09, 6.63029E+09,  871916,  1.02058E+08,  1.02058E+08,  1.02057E+08, 19904.4, 6, 5.7974E+11, 5.7974E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.89841e+07, 2,  20002, 3,Q 3, 0, direct_26_11_1.mat
  2,  2.8029E-05,   2.83614E-05,  1.21739e-05,  30001,  10001,  37.1917, 37.1916,  0.0689981,  0.592434,  0.549709,  0.557963, 0.0403398, 3, 3608.85, 3608.85, 2, 2, 0, 0, 0, 0, 0.999983, 0.999983, 2, 2, 0.360849, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_13_4_1.mat
  2,  3.31303E-05,   3.32991E-05,  1.22893e-05,  30001,  10001,  37.108, 37.1079,  0.0719556,  0.646105,  0.620328,  0.587615, 0.0584895, 3, 3593.15, 3593.15, 2, 2, 0, 0, 0, 0, 0.99998, 0.99998, 2, 2, 0.359279, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_3_5_1.mat
  4,  1.60516,   1.60516,  6473.37,  109612,  20002,  17390.2, 17390.2,  2.08281E-13,  248.69,  248.69,  248.69, 5.32907E-15, 6, 1.74268E+06, 1.74268E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1255, 2,  20002, 3,Q 3, 0, direct_order4_test_52_1_1.mat
  4,  4.87051E+11,   4.87051E+11,  1.34671e+15,  120004,  20002,  6.61924E+09, 6.61924E+09,  872718,  1.01479E+08,  1.01479E+08,  1.01478E+08, 19913.6, 6, 5.79006E+11, 5.79006E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999861, 0, 0, 2.89474e+07, 2,  20002, 3,Q 3, 0, direct_41_7_1.mat
  4,  0.11879,   0.11879,  275.466,  100804,  20002,  3731.04, 3731.04,  5.94151E-15,  49.5524,  49.5524,  49.5524, 5.55112E-16, 6, 409354, 409354, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4656, 2,  20002, 3,Q 3, 0, direct_order8_test_80_13_1.mat
  4,  0.119406,   0.119406,  275.459,  100800,  20002,  3730.99, 3730.99,  5.9498E-15,  49.7041,  49.7041,  49.7041, 5.55112E-16, 6, 409350, 409350, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4654, 2,  20002, 3,Q 3, 0, direct_order8_test_66_11_1.mat
  4,  0.276876,   0.276876,  884.216,  118450,  20002,  6489.33, 6489.33,  1.58315E-14,  88.2721,  88.2721,  88.2721, 1.44329E-15, 6, 684256, 684256, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2094, 2,  20002, 3,Q 3, 0, direct_order6_test_31_7_1.mat
  4,  0.118885,   0.118885,  275.465,  100802,  20002,  3731.03, 3731.03,  6.03618E-15,  49.5759,  49.5759,  49.5759, 8.88178E-16, 6, 409353, 409353, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4656, 2,  20002, 3,Q 3, 0, direct_order8_test_77_6_1.mat
  4,  5.04793E+11,   5.04793E+11,  1.3576e+15,  120004,  20002,  6.64237E+09, 6.64237E+09,  870849,  1.03059E+08,  1.03059E+08,  1.03058E+08, 19895.2, 6, 5.80546E+11, 5.80546E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.90244e+07, 2,  20002, 3,Q 3, 0, direct_10_11_1.mat
  4,  2.20906,   2.20732,  2732.29,  120004,  20002,  12368.1, 12359.6,  458.323,  250.27,  257.77,  253.186, 4.58333, 6, 1.04603E+06, 1.04603E+06, 4, 5, 0, 0, 0, 0, 0.97784, 0.97784, 0, 0, 52.2963, 2,  20002, 3,Q 3, 0, split_order6_test_7_1_1.mat
  4,  0.276191,   0.276191,  884.255,  118450,  20002,  6489.45, 6489.45,  1.58112E-14,  88.2041,  88.2041,  88.2041, 1.44329E-15, 6, 684269, 684269, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.21, 2,  20002, 3,Q 3, 0, direct_order6_test_54_10_1.mat
  4,  0.279544,   0.279544,  884.282,  118450,  20002,  6489.54, 6489.54,  1.58011E-14,  88.6925,  88.6925,  88.6925, 1.44329E-15, 6, 684278, 684278, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2105, 2,  20002, 3,Q 3, 0, direct_order6_test_73_2_1.mat
  4,  4.99894E+11,   4.99894E+11,  1.3553e+15,  120004,  20002,  6.63747E+09, 6.63747E+09,  871294,  1.02521E+08,  1.02521E+08,  1.0252E+08, 19898.8, 6, 5.80218E+11, 5.80218E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.9008e+07, 2,  20002, 3,Q 3, 0, direct_17_4_1.mat
  4,  1.60279,   1.60279,  6473.29,  109608,  20002,  17390.1, 17390.1,  2.08311E-13,  248.571,  248.571,  248.571, 3.55271E-15, 6, 1.74267E+06, 1.74267E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.125, 2,  20002, 3,Q 3, 0, direct_order4_test_23_1_1.mat
  4,  1.61137,   1.61137,  6473.46,  109619,  20002,  17390.3, 17390.3,  2.08235E-13,  248.989,  248.989,  248.989, 3.55271E-15, 6, 1.7427E+06, 1.7427E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1261, 2,  20002, 3,Q 3, 0, direct_order4_test_100_4_1.mat
  4,  4.91787E+11,   4.91787E+11,  1.3503e+15,  120004,  20002,  6.62685E+09, 6.62685E+09,  872188,  1.01865E+08,  1.01865E+08,  1.01864E+08, 19907.2, 6, 5.79511E+11, 5.79511E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.89727e+07, 2,  20002, 3,Q 3, 0, direct_31_6_1.mat
  4,  0.286477,   0.286477,  884.192,  118448,  20002,  6489.25, 6489.25,  1.58494E-14,  89.3643,  89.3643,  89.3643, 1.44329E-15, 6, 684248, 684248, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.209, 2,  20002, 3,Q 3, 0, direct_order6_test_11_5_1.mat
  4,  0.121039,   0.121039,  275.45,  100792,  20002,  3730.94, 3730.94,  5.86845E-15,  50.1019,  50.1019,  50.1019, 5.55112E-16, 6, 409345, 409345, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4652, 2,  20002, 3,Q 3, 0, direct_order8_test_46_4_1.mat
  4,  0.119238,   0.119238,  275.46,  100802,  20002,  3731, 3731,  5.93736E-15,  49.6627,  49.6627,  49.6627, 5.55112E-16, 6, 409350, 409350, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4655, 2,  20002, 3,Q 3, 0, direct_order8_test_69_9_1.mat
  4,  0.276678,   0.276678,  884.259,  118450,  20002,  6489.47, 6489.47,  1.5812E-14,  88.2939,  88.2939,  88.2939, 1.44329E-15, 6, 684271, 684271, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2101, 2,  20002, 3,Q 3, 0, direct_order6_test_57_3_1.mat
  4,  1.60364,   1.60364,  6473.27,  109605,  20002,  17390.1, 17390.1,  2.08318E-13,  248.617,  248.617,  248.617, 4.44089E-15, 6, 1.74267E+06, 1.74267E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1249, 2,  20002, 3,Q 3, 0, direct_order4_test_19_8_1.mat
  4,  1.60269,   1.60269,  6473.29,  109607,  20002,  17390.1, 17390.1,  2.08293E-13,  248.565,  248.565,  248.565, 4.44089E-15, 6, 1.74267E+06, 1.74267E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.125, 2,  20002, 3,Q 3, 0, direct_order4_test_24_2_1.mat
  4,  1.60809,   1.60809,  6473.41,  109615,  20002,  17390.3, 17390.3,  2.08321E-13,  248.831,  248.831,  248.831, 4.44089E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1258, 2,  20002, 3,Q 3, 0, direct_order4_test_72_1_1.mat
  2,  2.06815E-05,   2.03569E-05,  9.19347e-06,  30001,  10001,  26.2334, 26.2333,  0.0715193,  0.488204,  0.539067,  0.489053, 0.0500138, 3, 2561.58, 2561.58, 2, 2, 0, 0, 0, 0, 0.999973, 0.999973, 2, 2, 0.256132, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_1_5_1.mat
  4,  0.250713,   0.248992,  779.458,  120004,  20002,  6400.8, 6384.37,  458.323,  104.218,  111.718,  107.134, 4.58333, 6, 564011, 564011, 4, 5, 0, 0, 0, 0, 0.957784, 0.957784, 0, 0, 28.1977, 2,  20002, 3,Q 3, 0, split_order4_test_22_1_1.mat
  3,  0.509057,   0.509077,  291.118,  80001,  20001,  12329.9, 12329.8,  35.609,  101.818,  101.106,  101.462, 0.35609, 5, 1.67707E+06, 1.67707E+06, 3, 3, 0, 0, 0, 0, 0.998239, 0.998239, 2, 2, 83.8493, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_1_1_1.mat
  4,  0.277186,   0.277186,  884.264,  118450,  20002,  6489.48, 6489.48,  1.58019E-14,  88.3785,  88.3785,  88.3785, 1.44329E-15, 6, 684272, 684272, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2102, 2,  20002, 3,Q 3, 0, direct_order6_test_60_6_1.mat
  4,  2.07815,   2.07642,  2732.5,  120004,  20002,  12368.4, 12359.9,  458.323,  246.856,  254.356,  249.773, 4.58333, 6, 1.04608E+06, 1.04608E+06, 4, 5, 0, 0, 0, 0, 0.97784, 0.97784, 0, 0, 52.2987, 2,  20002, 3,Q 3, 0, split_order6_test_14_1_1.mat
  4,  2.28057,   2.282,  6243.84,  268392,  20164,  21684.6, 21684.6,  11.0404,  413.816,  403.794,  408.805, 6.52684, 18, 2.37534E+06, 2.37534E+06, 4, 13, 0, 0, 0, 0, 0.999826, 0.999826, 0, 0, 117.801, 2,  20164, 568,Q 569, 0, AC_mobility_derivative_coupled_test_5_5_1.mat
  4,  1.60485,   1.60485,  6473.26,  109603,  20002,  17390.1, 17390.1,  2.08278E-13,  248.681,  248.681,  248.681, 3.55271E-15, 6, 1.74267E+06, 1.74267E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1248, 2,  20002, 3,Q 3, 0, direct_order4_test_16_11_1.mat
  4,  0.121834,   0.121834,  275.448,  100786,  20002,  3730.93, 3730.93,  5.87265E-15,  50.2944,  50.2944,  50.2944, 5.55112E-16, 6, 409343, 409343, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4651, 2,  20002, 3,Q 3, 0, direct_order8_test_39_1_1.mat
  4,  0.129348,   0.129348,  275.437,  100764,  20002,  3730.86, 3730.86,  5.91031E-15,  52.2006,  52.2006,  52.2006, 9.99201E-16, 6, 409336, 409336, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4648, 2,  20002, 3,Q 3, 0, direct_order8_test_8_13_1.mat
  4,  0.277881,   0.277881,  884.27,  118450,  20002,  6489.5, 6489.5,  1.58019E-14,  88.4838,  88.4838,  88.4838, 1.44329E-15, 6, 684274, 684274, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2103, 2,  20002, 3,Q 3, 0, direct_order6_test_64_7_1.mat
  3,  0.509056,   0.509077,  291.771,  80001,  20001,  12327.5, 12327.5,  38.4792,  101.818,  101.049,  101.433, 0.384792, 5, 1.67669E+06, 1.67669E+06, 3, 3, 0, 0, 0, 0, 0.998096, 0.998096, 2, 2, 83.8302, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_168_1_1.mat
  4,  2.05138,   2.05405,  6219.98,  268392,  20164,  20347.8, 20347.8,  17.9673,  407.883,  393.986,  400.935, 8.71999, 18, 2.11681E+06, 2.11681E+06, 4, 13, 0, 0, 0, 0, 0.999746, 0.999746, 0, 0, 104.98, 2,  20164, 568,Q 569, 0, AC_mobility_derivative_coupled_test_1_1_1.mat
  4,  4.91302E+11,   4.91302E+11,  1.34996e+15,  120004,  20002,  6.62612E+09, 6.62612E+09,  872226,  1.01826E+08,  1.01826E+08,  1.01824E+08, 19907.8, 6, 5.79463E+11, 5.79463E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.89702e+07, 2,  20002, 3,Q 3, 0, direct_32_7_1.mat
  4,  0.281942,   0.281942,  884.298,  118450,  20002,  6489.59, 6489.59,  1.58657E-14,  88.9388,  88.9388,  88.9388, 1.44329E-15, 6, 684283, 684283, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2107, 2,  20002, 3,Q 3, 0, direct_order6_test_86_6_1.mat
  1,  0.000315003,   0.000315003,  2.07502,  3877763,  42592,  585.065, 583.989,  35.4678,  11.8357,  11.8357,  11.7493, 1.92191, 108, 91320.3, 91320.3, 1, 91, 0, 0, 0, 0, 0.977236, 0.977236, 0, 0, 2.14407, 2,  42592, 4035,Q 4035, 0, undrained_oedometer_10_1_1.mat
  4,  1.60469,   1.60469,  6473.36,  109611,  20002,  17390.2, 17390.2,  2.08237E-13,  248.668,  248.668,  248.668, 3.55271E-15, 6, 1.74268E+06, 1.74268E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1255, 2,  20002, 3,Q 3, 0, direct_order4_test_49_10_1.mat
  4,  0.280721,   0.280721,  884.29,  118450,  20002,  6489.56, 6489.56,  1.58642E-14,  88.8132,  88.8132,  88.8132, 1.44329E-15, 6, 684281, 684281, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2106, 2,  20002, 3,Q 3, 0, direct_order6_test_79_8_1.mat
  2,  3.27144E-05,   3.28938E-05,  1.20391e-05,  30001,  10001,  37.0921, 37.092,  0.0694035,  0.636564,  0.610986,  0.58595, 0.0524197, 3, 3596.08, 3596.08, 2, 2, 0, 0, 0, 0, 0.999981, 0.999981, 2, 2, 0.359572, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_9_8_1.mat
  4,  5.00207E+11,   5.00207E+11,  1.35546e+15,  120004,  20002,  6.63782E+09, 6.63782E+09,  871270,  1.02546E+08,  1.02546E+08,  1.02545E+08, 19898.5, 6, 5.80242E+11, 5.80242E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.90092e+07, 2,  20002, 3,Q 3, 0, direct_16_10_1.mat
  4,  1.60255,   1.60255,  6473.31,  109609,  20002,  17390.1, 17390.1,  2.08266E-13,  248.555,  248.555,  248.555, 3.55271E-15, 6, 1.74268E+06, 1.74268E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1251, 2,  20002, 3,Q 3, 0, direct_order4_test_30_9_1.mat
  4,  4.87952E+11,   4.87952E+11,  1.34743e+15,  120004,  20002,  6.62077E+09, 6.62077E+09,  872636,  1.01552E+08,  1.01552E+08,  1.01551E+08, 19912.3, 6, 5.79108E+11, 5.79108E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.89525e+07, 2,  20002, 3,Q 3, 0, direct_39_8_1.mat
  4,  0.279066,   0.279066,  884.205,  118450,  20002,  6489.29, 6489.29,  1.57863E-14,  88.5248,  88.5248,  88.5248, 1.44329E-15, 6, 684253, 684253, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2092, 2,  20002, 3,Q 3, 0, direct_order6_test_24_10_1.mat
  4,  0.279355,   0.279355,  884.281,  118450,  20002,  6489.53, 6489.53,  1.58136E-14,  88.6727,  88.6727,  88.6727, 1.44329E-15, 6, 684278, 684278, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2105, 2,  20002, 3,Q 3, 0, direct_order6_test_72_1_1.mat
  4,  0.275587,   0.275587,  884.248,  118450,  20002,  6489.43, 6489.43,  1.58268E-14,  88.1189,  88.1189,  88.1189, 1.44329E-15, 6, 684267, 684267, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2099, 2,  20002, 3,Q 3, 0, direct_order6_test_50_10_1.mat
